LR table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,ACTION,GOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,vtype,id,semi,assign,literal,character,boolstr,addsub,multdiv,lparen,rparen,num,lbrace,rbrace,comma,if,while,COMP,else,return,$,S,CODE,CODE',VDECL,ASSIGN,RHS,EXPR,EXPR',TERM,MULT',FACTOR,FDECL,ARG,MOREARGS,BLOCK,STMT,COND,ElsePart,RETURN
0,s4,,,,,,,,,,,,,,,,,r3,,1,2,,,3,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,acc,,,,,,,,,,,,,,,,
2,s4,,,,,,,,,,,,,,,,,r3,,5,2,,,3,,,,,,,,,,,,,
3,s4,,,,,,,,,,,,,,,,,r3,,6,2,,,3,,,,,,,,,,,,,
4,,s7,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,r1,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,r2,,,,,,,,,,,,,,,,
7,,,s9,s11,,,,,,s10,,,,,,,,,,,,,,,,,,,,,
8,,,s12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,r4,r4,,,,,,,,,,r4,,r4,r4,,r4,,,,,,,,,,,,,,,
10,s14,,,,,,,,,,r20,,,,,,,,,,13,,,,,,,,,,,,,
11,,s23,,,s17,s18,s19,,s22,,s24,,,,,,,,15,16,20,21,,,,,,,,,,,,,
12,r5,r5,,,,,,,,,,r5,,r5,r5,,r5,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,s25,,,,,,,,,,,,,,,,,
14,,s26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,r6,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,r7,,,,,,,,s27,,,,,,,,,,,,,,,,,,,
17,,,r8,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,r9,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,r10,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,r12,,,,,,,s28,,r12,,,,,,,,,,,,,,,,,
21,,,r14,,,,,,r14,r14,,r14,,,,,,,,,,,,,,,,,
22,,s23,,,,,,,,s22,,s24,,,,,,,,29,20,21,,,,,,,,,,,,,
23,,,r16,,,,,,r16,r16,,r16,,,,,,,,,,,,,,,,,
24,,,r17,,,,,,r17,r17,,r17,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,s30,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,r22,,s32,,,,,,,,31,,,,,,,,,,,,
27,,s23,,,,,,,,s22,,s24,,,,,,,,33,21,,,,,,,,,,,,,
28,,s23,,,,,,,,s22,,s24,,,,,,,,34,,,,,,,,,,,,,
29,,,,,,,s27,,s35,,,,,,,,,,,,,,,,,,,
30,s42,s43,,,,,,,,,r24,,s44,,s45,,r24,,,,,,38,39,,,,,36,37,40,,41,,
31,,,,,,,,,,,,,,r19,,,,,,,,,,,,,,,,
32,s46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,r11,,,,,,,s28,,r11,,,,,,,,,,,,,,,,,
34,,,r13,,,,,,r13,r13,,r13,,,,,,,,,,,,,,,,,
35,,,r15,,,,,,r15,r15,,r15,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,s48,,,,,,,,,,,,,,47
37,s42,s43,,,,,,,,,r24,,s44,,s45,,r24,,,,,,38,39,,,,,49,37,40,,41,,
38,r25,r25,,,,,,,,,,r25,,r25,r25,,r25,,,,,,,,,,,,,,,
39,,,s50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,r27,r27,,,,,,,,,,r27,,r27,r27,,r27,,,,,,,,,,,,,,,
41,r28,r28,,,,,,,,,,r28,,r28,r28,,r28,,,,,,,,,,,,,,,
42,,s51,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,
43,,,,s11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,s52,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,s53,,,,,,,,,,,,,,,,,,,,,,
46,s54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,s55,,,,,,,,,,,,,,,,,
48,,s23,,,s17,s18,s19,,s22,,s24,,,,,,,,56,16,20,21,,,,,,,,,,,,,
49,,,,,,,,,,r23,,,,,,,,,,,,,,,,,,,,,
50,r26,r26,,,,,,,,,,r26,,r26,r26,,r26,,,,,,,,,,,,,,,
51,,,,s9,s11,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,,,,,,,,,s58,,,,,,,,,,,,,,,,,,57,
53,,,,,,,,,,s58,,,,,,,,,,,,,,,,,,59,
54,,,,,,,,,,r22,,s32,,,,,,,,60,,,,,,,,,,,,
55,r18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,s61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,s62,,,,,,,,s63,,,,,,,,,,,,,,,,
58,,,,,,,,,,r34,,,,,,,,r34,,,,,,,,,,,,,,,,
59,,,,,,,,,,s64,,,,,,,,s63,,,,,,,,,,,,,,,,
